SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,PredictedChurnProb,PredictedChurn,PredictedChurnLabel,RevenueAtRisk,ActualChurn,CorrectPrediction,Contract,InternetService,PaymentMethod,ChurnRiskBucket,ChurnRiskOrder
0,0,0,53,1,1,1,1,1,0,0,0,0,90.8,4921.2,0.3104303799519408,0,No,28.19,0,Correct,One Year,Fiber optic,Electronic Check,Low Risk,0
0,1,0,64,1,1,1,0,1,0,1,0,1,94.6,5948.7,0.1692462952259059,0,No,16.01,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,22,1,0,1,0,0,1,0,1,1,89.05,1886.25,0.47946639158859133,0,No,42.7,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,0,30,1,1,0,0,0,0,0,1,1,85.0,2624.25,0.7433658723480623,1,Yes,63.19,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,0,0,48,1,1,1,0,0,1,0,1,1,95.4,4445.3,0.4975911471038553,0,No,47.47,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
1,1,1,60,1,0,1,1,1,1,0,1,1,74.85,4456.35,0.09933391342522398,0,No,7.44,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,0,16,0,0,0,0,0,1,1,1,1,49.95,810.2,0.4825265439790884,0,No,24.1,1,Wrong,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,0,64,1,1,1,0,1,1,1,1,1,108.5,6880.85,0.30150356616449814,0,No,32.71,0,Correct,One Year,Fiber optic,Mailed Check,Low Risk,0
0,0,0,22,0,0,0,0,1,0,1,1,1,50.6,1073.3,0.49473377072750857,0,No,25.03,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,1,60,0,0,1,0,1,1,1,1,0,59.85,3590.2,0.0038920243071189275,0,No,0.23,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,1,68,1,1,0,1,0,1,0,0,1,83.65,5733.4,0.20347950819835925,0,No,17.02,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,0,70,1,1,0,1,1,1,1,0,0,76.1,5264.25,0.04629031450975238,0,No,3.52,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,12,1,1,1,0,0,0,0,0,1,79.8,1001.2,0.6763337172706594,1,Yes,53.97,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,1,61,1,1,1,1,0,0,1,1,1,106.0,6547.7,0.2537214699286171,0,No,26.89,1,Wrong,One Year,Fiber optic,Electronic Check,Low Risk,0
1,1,0,4,0,0,0,0,1,0,0,0,1,29.9,118.25,0.7336206042015495,1,Yes,21.94,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
0,0,0,1,1,0,0,0,0,0,0,0,0,19.3,19.3,0.24875387887622932,0,No,4.8,1,Wrong,One Year,No,Electronic Check,Low Risk,0
1,0,0,14,1,1,0,0,0,0,0,0,1,74.95,1036.75,0.8393444003987431,1,Yes,62.91,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,1,52,1,0,0,0,1,0,0,0,1,50.95,2610.65,0.07782297470197314,0,No,3.97,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,32,1,0,0,0,0,0,1,1,0,91.05,2871.5,0.507484276654239,0,No,46.21,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,0,29,0,0,0,0,0,0,1,1,1,45.9,1332.4,0.43453132945162465,0,No,19.94,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,1,72,1,1,1,0,0,0,0,0,0,55.3,3983.6,0.013108067238998801,0,No,0.72,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,1,20,1,0,0,0,0,0,0,0,0,20.05,400.0,0.010780232698304193,0,No,0.22,0,Correct,Two Year,No,Mailed Check,Low Risk,0
1,1,0,21,1,0,1,1,0,0,0,1,1,64.95,1339.8,0.30473496109749176,0,No,19.79,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,1,5,1,0,0,0,0,0,0,0,0,19.45,86.05,0.22541823270536976,0,No,4.38,0,Correct,One Year,No,Mailed Check,Low Risk,0
0,0,0,2,1,0,0,0,0,0,0,0,1,69.8,134.7,0.6572354281510221,1,Yes,45.88,1,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,1,1,46,1,1,0,0,0,0,0,0,0,24.95,1165.9,0.03078198958514101,0,No,0.77,0,Correct,One Year,No,Mailed Check,Low Risk,0
0,0,0,46,1,1,0,0,0,0,0,0,0,72.8,3249.4,0.49272679827850363,0,No,35.87,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,1,1,62,1,1,0,0,0,0,0,0,1,24.25,1424.6,0.005959434248524711,0,No,0.14,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
1,0,0,64,1,1,1,0,1,1,1,1,1,108.95,7111.3,0.3641975433485182,0,No,39.68,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,19,0,0,0,0,1,0,1,0,1,39.65,733.35,0.6028346189528221,1,Yes,23.9,1,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,1,17,1,1,0,0,0,0,0,0,1,25.15,412.6,0.1554745842148741,0,No,3.91,0,Correct,Two Year,No,Mailed Check,Low Risk,0
0,0,0,1,1,1,0,0,0,0,1,1,0,95.65,95.65,0.8897254592664303,1,Yes,85.1,1,Correct,One Year,Fiber optic,Mailed Check,High Risk,2
0,1,0,71,1,1,0,1,0,1,1,1,1,104.15,7365.3,0.21813686683178735,0,No,22.72,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,10,1,1,0,0,0,0,1,1,1,72.15,794.25,0.4716700274394481,0,No,34.03,1,Wrong,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,22,1,0,1,0,0,0,0,0,1,49.8,1049.05,0.5662668881056367,0,No,28.2,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,0,0,36,1,1,0,1,1,0,1,1,1,104.8,3886.45,0.560375857558697,0,No,58.73,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,1,1,35,1,0,0,1,0,1,1,0,1,89.7,3165.6,0.35438168837424194,0,No,31.79,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,0,0,69,0,0,1,1,0,1,1,1,1,60.05,4176.7,0.04009757966805123,0,No,2.41,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,9,1,0,0,0,0,0,0,0,1,18.95,185.6,0.14133703253544908,0,No,2.68,1,Wrong,One Year,No,Mailed Check,Low Risk,0
0,0,0,1,1,0,0,0,0,0,0,0,1,70.25,70.25,0.8960306492025977,1,Yes,62.95,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,1,51,1,0,1,1,0,1,0,0,0,60.5,3121.45,0.03255413270655682,0,No,1.97,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,1,7,0,0,1,0,0,0,0,0,0,29.8,201.95,0.43654568029739566,0,No,13.01,0,Correct,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,0,0,12,1,0,0,0,0,0,0,0,0,19.45,246.25,0.11198642092128332,0,No,2.18,0,Correct,One Year,No,Mailed Check,Low Risk,0
1,1,0,8,1,0,1,0,0,0,1,0,0,60.9,551.95,0.363165772788117,0,No,22.12,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,1,1,58,1,0,0,1,1,0,1,0,1,91.55,5511.65,0.4438798711710363,0,No,40.64,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,1,64,1,0,1,0,1,0,1,1,1,73.05,4688.65,0.13916083298244133,0,No,10.17,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,0,61,1,1,0,0,0,0,0,0,0,24.4,1417.9,0.013950552658783725,0,No,0.34,0,Correct,Two Year,No,Mailed Check,Low Risk,0
0,1,1,57,1,0,0,0,0,0,0,0,0,20.75,1123.15,0.0013088436454924907,0,No,0.03,0,Correct,Two Year,No,Mailed Check,Low Risk,0
0,0,0,2,1,0,0,1,0,0,0,0,1,50.3,92.75,0.7577544851013429,1,Yes,38.12,0,Wrong,One Year,Fiber optic,Mailed Check,High Risk,2
0,0,0,4,1,1,1,0,0,0,1,0,0,90.65,367.95,0.6991811502071777,1,Yes,63.38,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
0,0,0,12,1,1,0,0,0,1,1,1,0,74.05,872.65,0.26738663564209886,0,No,19.8,1,Wrong,One Year,Fiber optic,Mailed Check,Low Risk,0
0,1,0,55,1,0,1,0,0,0,1,1,1,94.75,5276.1,0.39176416111578527,0,No,37.12,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,0,0,15,1,0,0,1,0,0,1,0,1,83.2,1130.0,0.6951016406338022,1,Yes,57.83,0,Wrong,One Year,Fiber optic,Credit Card (Auto),High Risk,2
0,0,0,6,1,1,0,0,0,0,0,0,1,74.9,469.8,0.8254195863658669,1,Yes,61.82,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,1,46,1,0,0,0,0,0,0,0,0,19.75,856.5,0.006283620974855425,0,No,0.12,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
1,0,0,35,1,1,1,1,1,1,1,1,1,110.8,3836.3,0.3602772859087886,0,No,39.92,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
0,0,0,1,1,1,0,0,0,0,0,0,1,74.25,74.25,0.8989793187267777,1,Yes,66.75,1,Correct,One Year,Fiber optic,Mailed Check,High Risk,2
0,0,0,5,1,1,0,0,0,0,0,0,1,50.6,249.95,0.6088770358822739,1,Yes,30.81,1,Correct,One Year,Fiber optic,Mailed Check,Medium Risk,1
0,0,0,25,1,1,1,1,1,1,0,1,0,81.75,2028.8,0.17606603539770632,0,No,14.39,0,Correct,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,48,1,0,1,0,1,1,0,0,1,60.35,2896.4,0.06690590069192524,0,No,4.04,1,Wrong,One Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,0,9,1,0,0,1,1,0,0,0,0,80.55,653.9,0.7159887056176056,1,Yes,57.67,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,1,16,1,0,1,1,0,0,0,0,1,55.85,857.8,0.10978181060406665,0,No,6.13,0,Correct,One Year,Fiber optic,Mailed Check,Low Risk,0
1,0,0,18,1,0,0,0,1,0,0,1,1,84.95,1443.65,0.7389223325988395,1,Yes,62.77,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,0,41,1,0,0,0,0,0,0,0,0,20.65,875.55,0.016480371384941808,0,No,0.34,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
0,1,1,72,1,1,1,1,1,1,1,1,1,115.5,8425.15,0.03449609205503241,0,No,3.98,0,Correct,Two Year,Fiber optic,Electronic Check,Low Risk,0
0,1,1,71,1,0,0,0,0,0,0,0,0,19.7,1301.1,0.0008433285107574558,0,No,0.02,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
1,1,0,72,1,1,0,0,0,0,0,0,1,25.0,1802.55,0.0017676673968162742,0,No,0.04,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
0,1,1,49,1,1,0,1,0,0,1,1,0,100.45,4941.8,0.32270410441803693,0,No,32.42,1,Wrong,One Year,Fiber optic,Mailed Check,Low Risk,0
0,0,1,4,1,0,0,0,1,1,1,1,1,98.1,396.3,0.7476240472387213,1,Yes,73.34,1,Correct,One Year,Fiber optic,Credit Card (Auto),High Risk,2
0,1,1,72,1,1,1,1,1,1,1,0,0,82.3,5815.15,0.02162084731043184,0,No,1.78,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,0,1,19,1,1,0,0,0,0,0,0,1,24.1,439.2,0.2195912505525714,0,No,5.29,0,Correct,One Year,No,Credit Card (Auto),Low Risk,0
1,0,0,36,1,1,1,0,0,0,1,0,1,90.85,3186.7,0.585684448232321,1,Yes,53.21,1,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,0,0,10,1,0,0,0,0,0,0,0,0,19.5,225.85,0.03776234070763933,0,No,0.74,0,Correct,One Year,No,Mailed Check,Low Risk,0
1,0,0,16,1,1,0,0,0,0,1,0,1,86.6,1281.0,0.8146204401501979,1,Yes,70.55,1,Correct,One Year,Fiber optic,Electronic Check,High Risk,2
0,1,1,72,1,1,0,0,0,0,0,0,0,25.55,1867.7,0.0031249878233045513,0,No,0.08,0,Correct,Two Year,No,Credit Card (Auto),Low Risk,0
1,1,0,16,1,1,0,0,0,0,1,0,1,85.05,1391.15,0.6797153173516871,1,Yes,57.81,0,Wrong,One Year,Fiber optic,Credit Card (Auto),High Risk,2
0,0,0,69,1,0,1,0,1,1,1,1,1,82.45,5555.3,0.020862139524501586,0,No,1.72,0,Correct,Two Year,Fiber optic,Credit Card (Auto),Low Risk,0
0,1,0,18,1,1,0,0,0,1,1,0,1,88.85,1594.75,0.7091371483852715,1,Yes,63.01,0,Wrong,One Year,Fiber optic,Electronic Check,High Risk,2
0,0,0,1,1,0,0,0,0,0,0,0,0,20.25,20.25,0.4436998947025902,0,No,8.98,1,Wrong,One Year,No,Mailed Check,Medium Risk,1
1,0,0,55,1,1,1,1,1,1,1,1,1,116.5,6382.55,0.4650255327167509,0,No,54.18,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,0,1,10,1,1,0,0,0,0,0,0,0,24.8,223.9,0.3173984683183736,0,No,7.87,0,Correct,One Year,No,Credit Card (Auto),Low Risk,0
0,0,1,22,1,0,0,0,0,0,0,0,1,20.55,469.85,0.22934443307087712,0,No,4.71,0,Correct,One Year,No,Electronic Check,Low Risk,0
0,0,0,41,0,0,0,1,0,0,0,1,1,40.35,1677.85,0.49049495974136853,0,No,19.79,0,Correct,One Year,Fiber optic,Electronic Check,Medium Risk,1
0,1,0,10,1,0,1,0,0,1,0,0,1,54.95,568.85,0.3802070483937664,0,No,20.89,0,Correct,One Year,Fiber optic,Credit Card (Auto),Medium Risk,1
